Zip;City;latitude;longitude;Country
21270;pontailler sur saone;47.30183098;5.412855754;France
21140;pont et massene;47.469033929;4.358028888;France
21350;posanges;47.421600843;4.526209252;France
21150;pouillenay;47.503297238;4.460638979;France
21390;precy sous thil;47.401240858;4.3167685;France
21190;puligny montrachet;46.947091788;4.759109401;France
21540;remilly en montagne;47.290328508;4.729283169;France
21220;reulle vergy;47.188519649;4.8964774040000005;France
21570;riel les eaux;47.98893583;4.680413288;France
21530;la roche en brenil;47.381808962;4.171292015;France
21350;saffres;47.366544356;4.580822499;France
21510;st germain le rocheux;47.755701686;4.66250177;France
21230;st pierre en vaux;47.056499669;4.529292945;France
21500;st remy;47.651551426;4.301138244;France
21320;ste sabine;47.187339843;4.621206885;France
21130;st seine en bache;47.116270528;5.377231654;France
21170;samerey;47.089991272;5.364989001;France
21910;saulon la rue;47.226273938;5.049911015;France
21120;saulx le duc;47.55047575;5.021936931;France
21380;savigny le sec;47.433787821;5.042452703;France
21430;savilly;47.121776524;4.278323511;France
21310;savolles;47.377255728;5.275276086;France
21260;selongey;47.594872957;5.199699518;France
21110;soirans;47.210269406;5.298465765;France
21350;soussey sur brionne;47.326939684;4.533826433;France
21430;sussey;47.214701115;4.372495889;France
21190;tailly;46.965383102;4.817096603;France
21270;tellecey;47.290368051;5.298321457;France
21220;ternant;47.200068883;4.833483748;France
21570;thoires;47.941219611;4.682348955;France
21340;thury;47.028255345;4.527385032;France
21130;tillenay;47.18956268;5.351594816;France
21440;trouhaut;47.391005002;4.763312049;France
21220;urcy;47.264348371;4.846753784;France
21400;vannaire;47.915596751;4.5698607540000005;France
21400;vanvey;47.841883898;4.72633461;France
21370;velars sur ouche;47.31841782;4.909254473;France
21390;vic sous thil;47.366958331;4.317209988;France
21270;vielverge;47.267919458;5.452905452;France
21700;villars fontaine;47.149574973;4.901042971;France
21140;villars et villenotte;47.508690789;4.378889697;France
21120;villecomte;47.499501248;5.018851336;France
21450;la villeneuve les convers;47.575777126;4.591744222;France
21140;villeneuve sous charigny;47.436145596;4.399624608;France
21120;villey sur tille;47.567744921;5.109382796;France
21690;villotte st seine;47.429718234;4.7130539670000005;France
21500;viserny;47.562369649;4.284225414;France
21700;vosne romanee;47.159707034;4.955601964;France
21290;voulaines les templiers;47.830393641;4.7761407;France
2420;bony;49.990651457;3.220766101;France
21560;arc sur tille;47.338758397;5.200858874;France
2160;bourg et comin;49.402887168;3.659773112;France
21700;argilly;47.068592327;5.024747349;France
2000;bourguignon sous montbavin;49.529088286;3.537037569;France
21170;aubigny en plaine;47.127737411;5.164587968;France
2400;brasles;49.057012938;3.42403027;France
21130;auxonne;47.188769135;5.414341888;France
2480;bray st christophe;49.774144853;3.141582586;France
21510;beaulieu;47.725468508;4.733641886;France
2210;brecy;49.140371179;3.423549684;France
21310;beaumont sur vingeanne;47.462096204;5.347585709;France
2210;breny;49.184262001;3.350004368;France
21200;beaune;47.025576567;4.837332378;France
2500;buire;49.907619378;4.056800114;France
21310;beire le chatel;47.417985549;5.213578936;France
2200;buzancy;49.310243779;3.347968795;France
21310;belleneuve;47.357498296;5.274054345;France
2260;la capelle;49.973535545;3.913302584;France
21500;benoisey;47.576889187;4.394799063;France
2490;caulaincourt;49.864831923;3.111035178;France
21350;beurizot;47.355565978;4.496175516;France
2320;cessieres suzy;49.558013373;3.48118285;France
21220;bevy;47.181886714;4.839545062;France
2880;chavigny;49.423064084;3.305405211;France
21310;beze;47.466173935;5.279200729;France
2860;chermizy ailles;49.463497769;3.720222977;France
21130;billey;47.142403316;5.419333695;France
2000;chevregny;49.465725095;3.593387726;France
21450;billy les chanceaux;47.552807572;4.734849153;France
2880;clamecy;49.428547607;3.363807361;France
21540;blaisy bas;47.369429248;4.735378967;France
21320;blancey;47.302443521;4.45981531;France
21690;source seine;47.488803885;4.696760719;France
21250;bonnencontre;47.086560546;5.142300288;France
21350;boussey;47.361381554;4.5415981940000005;France
21400;bremur et vaurois;47.729556831;4.609263197;France
21490;brognon;47.410459987;5.167987771;France
21400;buncey;47.817618901;4.5768700110000005;France
21510;busseaut;47.738604881;4.652764477;France
21580;busserotte et montenaille;47.662975953;4.979967455;France
21360;la bussiere sur ouche;47.226645175;4.699258629;France
21120;chaignay;47.47641997;5.059334299;France
21220;chamboeuf;47.227547273;4.902611275;France
21690;champrenault;47.399897791;4.681078429;France
21440;chanceaux;47.525457663;4.740473645;France
21350;charny;47.331625283;4.426160609;France
21400;charrey sur seine;47.952829103;4.53964668;France
21320;chateauneuf;47.219410354;4.651494434;France
21610;chaume et courchamp;47.580389843;5.360944654;France
21260;chazeuil;47.558356031;5.285555428;France
21540;chevannay;47.390913656;4.653419584;France
21250;corberon;47.010419339;5.009086484;France
21190;corcelles les arts;46.945432822;4.796477767;France
21910;corcelles les citeaux;47.169310047;5.083154661;France
21460;corrombles;47.518072499;4.202946473;France
21520;courban;47.916042505;4.739347962;France
21500;crepand;47.607043299;4.310004284;France
21360;crugey;47.181364989;4.681666854;France
21230;cussy le chatel;47.164462236;4.584557496;France
21121;daix;47.360475308;4.969138487;France
21220;detain et bruant;47.174737459;4.78765265;France
21270;drambon;47.33437116;5.379212117;France
21540;dree;47.343804139;4.695470345;France
21510;duesme;47.636968721;4.693116012;France
21120;echevannes;47.54742268;5.160449294;France
21290;essarois;47.757717838;4.794804435;France
21500;etais;47.701324785;4.439957105;France
21400;etrochey;47.88918412;4.520031537;France
21640;flagey echezeaux;47.159223964;4.982765188;France
21230;foissy;47.125151368;4.552123433;France
21450;fontaines en duesmois;47.649509782;4.53489255;France
21121;fontaine les dijon;47.347500029;5.024680391;France
21700;fussey;47.128563173;4.816944081;France
21140;genay;47.524548939;4.284428836;France
21250;glanon;47.03994688;5.10704485;France
21330;griselles;47.875859681;4.366062352;France
21250;grosbois les tichey;47.009392203;5.23598254;France
25320;abbans dessous;47.133644066;5.872795299;France
21290;gurgy le chateau;47.828585054;4.927911955;France
25310;abbevillers;47.427178279;6.922075563;France
21121;hauteville les dijon;47.375804434;4.980513731;France
25270;arc sous montenot;46.915171749;6.005864119;France
21270;heuilley sur saone;47.336140039;5.466019225;France
25150;autechaux roide;47.389276318;6.810998645;France
21250;jallanges;46.984532655;5.172618372;France
25720;avanne aveney;47.201655108;5.9557621990000005;France
21310;jancigny;47.383947105;5.422317798;France
25110;baume les dames;47.354300319;6.34312446;France
21110;labergement foigney;47.257486869;5.247621807;France
25380;belleherbe;47.263740562;6.650637647;France
21140;lantilly;47.542172647;4.378062518;France
25430;belvoir;47.320330835;6.616289923;France
21250;lechatelet;47.053108372;5.142430626;France
25420;berche;47.465980255;6.746962924;France
21520;lignerolles;47.902489216;4.887601319;France
25410;berthelange;47.201214992;5.780426556;France
21520;louesme;47.889336315;4.763793794;France
25000;besancon;47.255181494;6.019309828;France
21120;lux;47.488104094;5.217835902;France
25640;blarians;47.411804323;6.178688683;France
21320;maconge;47.225573152;4.577089304;France
25210;la bosse;47.1437117;6.64898873;France
21310;magny st medard;47.381144047;5.247393652;France
25360;bouclans;47.244707947;6.235312183;France
21410;malain;47.32078525;4.79419131;France
25250;bournois;47.488558803;6.49702847;France
21230;maligny;47.084238392;4.505907144;France
25320;boussieres;47.151628838;5.901267004;France
21700;marey les fussey;47.121976714;4.862683586;France
25640;braillans;47.31222585;6.086497911;France
2390;mont d origny;49.850896781;3.526844873;France
21120;marey sur tille;47.59417997;5.082084249;France
25440;breres;47.05776022;5.863897361;France
2540;montfaucon;48.946806275;3.432389762;France
21150;marigny le cahouet;47.455503264;4.453561903;France
25380;bretonvillers;47.215946125;6.617164131;France
2600;montgobert;49.289955909;3.173881398;France
21380;marsannay le bois;47.44062342;5.096647574;France
25240;brey et maison du bois;46.746807485;6.241344569;France
2210;montgru st hilaire;49.176189285;3.327121891;France
21510;mauvilly;47.709396164;4.703644119;France
25640;cendrey;47.398298953;6.245193749;France
2400;monthiers;49.108710064;3.294180596;France
21190;meloisey;47.034824113;4.720225434;France
25220;chalezeule;47.256765757;6.066057384;France
2250;montigny le franc;49.687518692;3.918828212;France
21430;menessaire;47.133486414;4.152733668;France
25170;champagney;47.254901313;5.892782613;France
2270;montigny sur crecy;49.7148469;3.583773712;France
21340;molinot;47.010730075;4.580296019;France
25240;chapelle des bois;46.606943416;6.108095211;France
2220;mont st martin;49.274753931;3.64211898;France
21360;montceau et echarnant;47.061344853;4.666698056;France
25140;charquemont;47.201962155;6.842410599;France
2360;morgny en thierache;49.754627779;4.076628621;France
21610;montigny mornay villeneuve vingeanne;47.568488741;5.450612855;France
25140;charquemont;47.201962155;6.842410599;France
2270;mortiers;49.693082652;3.663838907;France
21400;montliot et courcelles;47.894650025;4.560212903;France
25290;chassagne st denis;47.083352652;6.111262051;France
2160;muscourt;49.35924231;3.743982155;France
21290;montmoyen;47.730124796;4.793899388;France
25650;la chaux;47.019312756;6.414706314;France
2210;nanteuil notre dame;49.190781658;3.412286837;France
21150;mussy la fosse;47.52155977;4.44461305;France
25440;chenecey buillon;47.138387489;5.974503724;France
2300;la neuville en beine;49.676112934;3.156015287;France
21190;nantoux;47.034340011;4.759370439;France
25620;la chevillotte;47.22051727;6.156411489;France
2100;neuville st amand;49.820937959;3.333707351;France
21390;noidan;47.346351689;4.409463506;France
25870;chevroz;47.331321615;5.999890873;France
2860;neuville sur ailette;49.469077479;3.699581712;France
21340;nolay;46.959088382;4.619842173;France
25420;courcelles les montbeliard;47.49512739;6.78467435;France
2880;neuville sur margival;49.454931094;3.39840909;France
21490;norges la ville;47.406804735;5.069716471;France
25240;le crouzet;46.706754309;6.131650462;France
2390;neuvillette;49.855787614;3.468172172;France
21390;normier;47.363309662;4.433731118;France
25680;cuse et adrisans;47.483413505;6.389118261;France
2400;nogentel;49.014110066;3.403964932;France
21310;oisilly;47.416760566;5.361223298;France
25150;dambelin;47.369184131;6.667526827;France
2340;noircourt;49.669567584;4.094762329;France
21600;ouges;47.260593121;5.078237298;France
25490;dampierre les bois;47.50706732;6.915935431;France
2800;nouvion le comte;49.707807719;3.460229955;France
21250;pagny la ville;47.057953156;5.16928445;France
25560;dompierre les tilleuls;46.886896327;6.163811583;France
2860;nouvion le vineux;49.509683391;3.605346479;France
21270;perrigny sur l ognon;47.305383229;5.463721936;France
25550;dung;47.505908983;6.745592847;France
2290;nouvron vingre;49.433782177;3.1881099;France
21120;pichanges;47.456030796;5.157946945;France
25580;echevannes;47.070803178;6.236268823;France
2550;origny en thierache;49.886071205;4.011069622;France
21500;planay;47.737114943;4.375149091;France
25640;l ecouvotte;47.344156517;6.252960505;France
2160;oulches la vallee foulon;49.431232244;3.740339532;France
21450;poiseul la ville et laperriere;47.569545593;4.6641168440000005;France
25530;epenouse;47.213281121;6.397455452;France
2210;oulchy la ville;49.209875672;3.341054952;France
21630;pommard;47.013018816;4.795570903;France
25110;esnans;47.333337341;6.323316241;France
2210;oulchy le chateau;49.206838462;3.382242869;France
21440;poncey sur l ignon;47.490542969;4.751955954;France
25580;etalans;47.165237266;6.253709669;France
2210;oulchy le chateau;49.206838462;3.382242869;France
21130;pont;47.178798233;5.324181172;France
25460;etupes;47.506174565;6.87418589;France
2220;paars;49.330065715;3.603035232;France
21500;quincerot;47.617770535;4.271019567;France
25330;flagey;47.047104227;6.111753757;France
2160;paissy;49.426959295;3.702037259;France
21700;quincey;47.107380027;4.972096449;France
25660;fontain;47.190482288;6.031784871;France
2160;pargnan;49.394062196;3.703341702;France
21500;quincy le vicomte;47.617086748;4.239671156;France
25140;frambouhans;47.200359222;6.777178435;France
2000;pargny filain;49.463156372;3.53934125;France
21150;la roche vanneau;47.470691149;4.529799124;France
25770;franois;47.225194306;5.925559392;France
2470;passy en valois;49.162725907;3.184840116;France
21500;rougemont;47.670775251;4.257959812;France
25250;geney;47.483089214;6.565421519;France
2300;pierremande;49.566317224;3.25862202;France
21110;rouvres en plaine;47.238213703;5.138972827;France
25640;germondans;47.414083595;6.20027243;France
21200;ruffey les beaune;47.021937506;4.92245563;France
25190;glere;47.348257334;6.983756337;France
21260;sacquenay;47.584133252;5.321126276;France
25680;gouhelans;47.454215945;6.357158985;France
21540;st anthot;47.320515948;4.643106251;France
25520;goux les usiers;46.981021878;6.294050399;France
21530;st germain de modeon;47.372228118;4.124249389;France
25160;les grangettes;46.832363933;6.315441847;France
21500;st germain les senailly;47.597908155;4.281154538;France
25110;guillon les bains;47.315762888;6.394032102;France
21200;ste marie la blanche;46.974042264;4.891800839;France
25580;guyans durnes;47.129544672;6.243733817;France
21210;st martin de la mer;47.237473882;4.229583257;France
25390;guyans vennes;47.167578551;6.5837129260000005;France
21610;st maurice sur vingeanne;47.579115371;5.398248858;France
25300;houtaud;46.911849921;6.301140834;France
21700;st nicolas les citeaux;47.129029287;5.08444922;France
25110;hyevre paroisse;47.374017986;6.43290148;France
21140;semur en auxois;47.491002004;4.341535843;France
25110;hyevre paroisse;47.374017986;6.43290148;France
21140;souhey;47.487946354;4.420852998;France
25720;larnod;47.178626281;5.973427465;France
21110;tart;47.192656727;5.214099319;France
25580;lavans vuillafans;47.08029646;6.25790085;France
21150;thenissey;47.496481042;4.6188211500000005;France
25270;levier;46.959668626;6.11213352;France
21460;thoste;47.435586508;4.227003901;France
25390;loray;47.159449996;6.496787846;France
21460;torcy et pouligny;47.497135953;4.236215349;France
25260;lougres;47.471561341;6.683822844;France
